review,rating,
Ini sunscreen pertamaku diumurku yang udah 21th baru pakai sunscreen 😌. Iri banget sama kalian yang udah rajin pakai sunscreen dari smp/sma. Tapi aku akan berusaha rutin pemakaian sunscreen setelah tau skincare yang dipakai tanpa sunscreen terus kepanasan kena matahari nggak guna sama sekali 😭. Aku masih mencari sunscreen yang nyaman karena untuk sunscreen emina ini terasa thick diaku meski dia bisa bikin mukaku nggak kusam seharian. Repurchase? No. pengen coba yang lain yang lebih ringan. 😊,4,
"Sebelum makeup pasti selalu pakai sunscreen ini.. ringan banget di muka.. sebelum"" nya pakai sunscreen selalu ga cocok kalau pake makeup, pasti ngegumpal apalagi dibagian pingir"" hidung.. pakai sunscreen ini langsung nyerap bgt di muka dan saat ditimpa makeup ga ada masalah.. love it😍",5,
"Sunscreen pertama saya, rasanya setelah make ini tuh kayak kilang minyak terus kalo keringetan abis itu kena mata saya jadi perihh gitu. Kalau mau wudhu juga perih mata saya. Saya pakai sunscreen ini sih tidak BO cuman bikin perih mata aja",3,
"Buat packagenya sih emina emang lucu-lucu banget, teksturnya ringan, dingin gitu kl dipake bikin seger, tapi kl udah siangan jadi agak berminyak bikin kusam, but masi ok lah, jadi cuma make semingguan terus dipake ibu, dan ibu udah beli 3 kali lagi, jadi ya cocok2an deh ya:(

",4,
"Karena lagi cari suncreen/sunblock jatuhlah pilihanku ke brand Emina ini. Jadi ini tuh suncreen pertama yang aku coba dan yang aku punya. harganya pun terjangkau bangeet bangeet bangeet. wanginya enak, cuma sayang meresap nya agak lama. jadi kalau mau langsung pakai bedak ngga bisa harus nunggu dia meresap dulu. selama pemakaian cocok-cocok aja sih ngga ada efek negatif. repurchase? of course, yes",5,
"Harganya cukup terjangkau sih buat anak sekolahan,Teksturnya enak kok wanginya juga.Ringan di wajah aku.Tapi produk imi menurutku cuma bertahan beberapa jam doang,karna mungkin spfnya cuma 30+.Repurchase? Ofc Yes!",5,
"cocok cocok aja sih pakai produk ini. setelah di pakai, cukup lengket dan sedikit lama nyerap ke kulit. wanginya gak begitu nyengat jadi gak terlalu mengganggu. tapi produk ini juga sedikit bikin kulit makin berminyak kalo di kulit ku",4,
"telat banget sebenernya aku tu tau kalau sunscreen/sunblok penting:D sebelum nya ga pernah pake tapi lama kelamaan kaya aneh gitu muka belang:( akhirnya dibilangin suruh pake sunscreen, mulai lah cari-cari info sunscreen pastinya aku nyari yang ""Paraben free"" karena smua skincare routine aku insyaallah Paraben free (aku pemilih emang:v) make ini bener bener ngefek banget muka jadi ga belang lagi kalo panas-panasan, dan biasanya abis renang suka iritasi merah2 ga jelas jadi engga lagi sip, ini juga ga bikin muka jd minyakan padahal mukaku oily apalagi siang hari. dengan harga yang murah bikin makin sayang. dan ini udah repurchase yang kedua, dan aku baru setahun ini make sunscreen selama 19th hidup ga pernah samasekali pake sunscreen wkwk",5,
"Emina membuat ku tertarik karena harganya yang affordable. First impression wangi nya lembut tekstur nya sedikit kental, ketika di aplikasikan di wajah dia membuat peeling (menggumpal seperti daki yang lebur) sehingga harus di aplikasikan dengan cara di tepuk2 sampai meresap selain itu sunscreen emina membuat sensasi rasa pedih di mata (pada saat awal pengaplikasian), perlu hati hati dalam menggunakan sunscreen ini. Meresap nya agak sedikit lama namun finish nya sangat menyenangkan terkesan matte dan tidak meninggalkan oil di area t zone kulit ku...kesimpulan untuk emina sunscreen ini antara love & hate , dia menyenangkan namun juga membuat ku menderita karena rasa pedih di mata.",3,
"Hehe paling suka sma produk murah tp bagus.. teksturnya krim pekat gtu, trs ada wanginya tp ga bgtu menyengat kok. Apa lg dia cpet nyerap di kulit hebatnya ga luntur kena kringet. Whitecast itu pasti ada sih cuma aku sllu ngakalin pke bedak. Tp whitecastnya ga terlalu parah, dg spf sgni ckup buat aku yg jarang bgt kegiatan diluar ruangan",5,
"sunscreen termurah, tapi kenapa di pake di aku jd kusam trs muka jadi jerawatan. awalnya nyari sunscreen yang buat pemula untuk cobain skin care. pake ini jaman sma dulu trs ga pake gt karna jerawatan dan di pake lagi kuliah ini eh masih sama kirain formula nya udah beda. kalo buat harga worth it lahhh",3,
"Sun protection emina ini aku pake sebelum olahraga di luar ruangan,spf nya 30 udah cukup bagi aku.Sun protection ini mudah menyerap dan ada kandungan aloevera jdnya bikin muka teteppp lembab.Aku make ini sebenarnya agak sedikit risih,Aromanya juga kurang. Ada saran sun protection lainnya untuk tipe kulit keringku?",3,
"pertama kali nya pake sunscreen karna baru pertama juga jerawatan parah ,kalo di aku sih jadinya oily banget kemuka ,sejauh ini belum nemu sunscreen yg cocok buat muka oily yg murah ,klo ada yg tau rekomen dong pke apa",3,
"sunscreen kedua ku. beli ini gara2 banyak yg bilang kalo bagus. krn penasaran akhirnya beli, produknya 60ml cukup banyak kalo buat sunscreen. pertama yg bikin ak agak kaget itu baunya, baunya menurut ak agak gk enak tp lama2 udah terbiasa. produknya cukup gresy di ak apalagi tipe kulit ak itu oily parah.",3,
"Updated-->Kebetulan aku baru saja repurchase dan heran dengan formulasinya yang berbeda dari yang awal kupakai. Sekarang entah kenapa jadi susah menyerap dan diblendnya harus agak lama biar gak blentong-blentong. Repurchase? No :( maafkan aku, aku mau pindah ke ss lain yang gak nimbulin komedo dan gampang diblend.",3,
"Menurutku it's good product dengan harga yang murah udah bisa dapetin sunscreen dengan ukuran segitu dan SPF-nya 30 pula, cukup lah untuk meng-cover kulit dari paparan sinar UV. Teksturnya juga ringan banget di kulit dan gak lengket seperti pada umumnya sunscreen, baunya enak tapi gak menyengat, sedikit ada white castnya. Tapi karena teksturnya yang amat sangat ringan itu ini jadi gampang banget ilang kalau udah keringetan atau habis wudhu, jadi harus reapply lagi. Packagingnya agak kurang sih karena kadang kalau pas mau dipake suka muncrat gitu dan keluarnya jadi banyak banget mungkin karena packagingnya tube. But so far it's good lah. Btw aku udah repurchase ini sunscreen 2x.",4,
awal² pake berasa cocok karena tekstur nya enak banget gak thick dan cepet meresap di kulit.wangi nya juga enak banget.ketika di apply di muka ada sensasi segernya gitu. tapi makin kesini tiap pakai beruntusan malah nambah dong...akhirnya pelan² kutinggalkanlah dia karena beruntusan nya makin makin tiap coba lagi.repurchase?NO,2,
sunscreen pertama akuu. nyobain karena harganya murce. udah habis 2 tube dan ga ngaruh banyak di kulit aku. mungkin karena teksturnya cair yaa jadi cover nya ga se-nampol bi*re. overall masih bagusbagus aja kalo buat keluar rumah bentar. tapi kalo buat mantai atau lagi diluar rumah di waktu yg lama... kayaknya engga deh! edit : nambahin aja. skrg aku kurang suka karena whitecast nya kerasa banget dan kalo keringetan muka jadi licin becek gitu. sama sekali ngga nahan keringat. repurchase? noooop.,3,
"sempat repurchase beberapa kali sebelum akhirnya nemu sunscreen yang bener2 cocok. overall sih enak dipake, nggak greasy. Cepet nyerap walaupun pas awal make agak white cast gitu, tapi didiemin bentaran udah nyatu sama warna kulit kok. Yang paling penting nggak bikin breakout or bruntusan sih. dengan harga yang sangat affordable menurutku sih sunscreen ini worth to buy n try 👌",4,
"Awal beli karna lagi nyari-nyari sunscreen buat kalo ke sekolah, liat-liat di google direkomendasiin Emina selain itu udah pernah nyoba produk emina lainnya, dan bagus-bagus aja dimukaku :"" jadinya berani beli nyoba sunscreennya eh gatau kenapa kalo pake ini langsung muncul beruntusan muka juga jadi kusem gitu :"" pertama kali make baunya juga menyengat gitu :""",2,
"Love hate situation sama produk ini. Love nya karna harganya affordable dan sudah cukup tinggi spfnya, hatenya aromanya gak enak menurutku dan cukup greasy di wajah tapi cukup bikin lembab juga. Buat yang cari sunscreen hemat bisa coba produk ini",3,
"sukak bgt sama produk ini, dia ga bkin white cast di kulit aku dan dia emang berguna bgt ngelindungin dri sinar matahari nya, love bgt sama produk emina ini:) dia ngelembabin juga di muka aku, teksturnya juga cepet nyerap di kulit aku:)
",4,
"Doesn't feel greasy after applying but makes my face a lot more oily than usual, no white cast, the fragrance is nice although quite alcohol like, it's cheap tapi lumayan banyak 60ml, but most importantly it. does. not. break. me. out. It's sold out quite fast though jadi perjuangan banget nyarinya lmao",4,
"Gak tau kenapa di muka ku setiap pake sunscreen ini jadi kusam dan berminyak. Wanginya ga terlalu mengganggu, tekstur nya cream namun cepat menyerap ke kulit wajah. Harganya murah, dan mudah di temukan di drugstore.",3,
"sunscreen ramah di kantong mahasiswa, dan di supermarket depan kampus sering diskon, tapi jangan sangka, harganya murah tapi tidak murahan. cocok banget dikulit aku, formula nya ringan dan nggak terlalu bikin berminyak dikulit aku. pokoknya mah ini sunscreen sejuta umat. repurchase? of course yes.",5,
"Cocok sih pake sunscreen ini, cepet meresap dan ada cooling sensationnya juga pas dipake, sedikit ngelembapin juga. Cuma bikin kulit lebih berminyak, jadi buat yg punya kulit combination/oily mungkin kurang cocok pake ini.",3,
"suka banget, cocok banget sama wajah oily😢💞💞💞💞💞💞💞💞 ngga bikin oily kaya kilang minyak. dan tahan juga. pas banget emang😎😎😎 repurchase? yes banget! one of my holy grail♡ dan gaaada white castnya gitu jadi suka!",5,
teksturnya terlalu kental menurut aku. baunya juga aku kurang suka. tapi dia cepet meresap. sayangnya bikin berminyak :( pernah suatu saat aku ga makeup dan cuma pake ini doang karena mau keluar buat belanja bentar. pas di rumah ngaca udah kyk kilang minyak :(,4,
"Udah tube kedua. Tapi lagi nyari ganti sih. Lama lama kurang suka sama teksturnya. Karena dia ini kalo dipake banyak banyak di muka aku terlalu berminyak, dan juga SUMUK banget rasanya. Ga nyaman. Apalagi kalo pas dipake panas panasan gitu. SUMUK banget. Jadi risih muka. Tp dari harga okelah. Gampang jg didapetinnya",3,
"kayaknya sih cocok dengan sunscreen ini karena gak bikin jerawatan, ringan di muka ,ga whitecast dan baunya gak mengganggu. Cuman ini bikin muka terlihat berminyak sih. Tapi, harganya lumayan terjangkau.",3,
awalnya beli karena mau ganti ss dr acnes jadilah pilih ini. takut sih karena spfnya cuma 30 tapi harganya murah. aku coba dan ternyata bikin muka lembab juga gak kaya acnes. whitecast sih tapi di tunggu 3 menit langsung lembab dan enak banget,5,
"Sebenernya sunscreen satu ini murah bgt dan teksturnya enak ku suka bgt danenurutku baunya fine"" aja walau kata temenku baunya kaya kelapa busuk 😅. But ga cocok dimukaku huhu 😭 setelah pakek ini mukaku jadi jerawatan 😢 huhu",2,
"nggak suka sama sekali, kecewa, sedih. nggak cocok, nggak melindungi dr sinar matahari yang ada malah bikin breakout parah. saking jengkelnya sama ini sunscreen karna bikin breakout baru di pakai 2 kali langsung ku buang, untung murah, kalo mahal bisa nangis wkk",2,
"awalnya nyoba produk ini karena dikasih temen karna ga cocok dikulit temen aku. di aku sih cocok-cocok aja dan baunya juga enak banget. mungkin aku bakalan beli nanti kalo udah habis, soalnya harganya murah dan ga nguras kantong pelajar.",4,
"Awalnya beli ini karna harganya lebih bersahabat sama kantong pelajar. Pas baru banget nyoba pake, jadi muncul blackhead di hidung dan aku gak terlalu suka teksturnya. Tapi setelah sebulan pemakaian gak ada lagi. Gak bikin breakout, but for me masih banyak sunsblock/suncreen yg lebih dr ini.",3,
"baunya enak banget, walaupun warnanya kuning tapi itu no problem karna ngga jadiin wajah kusam, mau bilang apa lagi bingung karna emang bagus banget, kalau semisal waktu ngga keburu bedakan pakai moisturizer trus ini doang juga ngga papa, tinggal tambang liptint",5,
"sunscreen ini tuh dia nggak oily banget, jadi pas diaplikasiin ke muka pun nggak oily ataupun lengket. ringan gitu deh! awalnya pakai sunscreen merek lain, tapi setelah pake ini, hijrah deh pake ini wkwkwk. dia ringan, gak lengket dan nggak ninggalin bekas putih gitu. suka bgt deh! pasti repurchase ❤️",5,
"literally ga cocok pake ini, i dont know ini kayak kesukaan semua org diaku ga cocok. diaku malah bikin alba dimuka ku muncul emg ga bikin gatel/redness di bagian tertentu tp penyakit alba dari kulit sensitif yg slalu aku hindari malah muncul pake ini, jd mungkin buat yg punya kulit dry to sensitive skin this is not for you:""",2,
"ngga suka sama sunscreen emina ini huhu. ngga suka sama teksturnya, wanginya, trus piling jg. padahal ngga bikin breakout di aku. untung murah, jadi ngga nyesek kalo ngga suka. bagusnya dia ngga ada whitecast",3,
"dimuka aku jadi makin berminyak huhu so sad :( dan tidak merasa terlindungi dari pancaran sinar matahari 🤣 dikulit aku gak cepat meresap, mungkin karna dia bukan gel kali ya 😌 padahal untuk kantong mahasiswa pas banget, tapi tydak cocok di kulit huhu",3,
"sunscreen kedua aqu setelah nyoba skinaqua. teksturnya thick dan berasa lembab setelah pakai, baunya enak sklii. kurang cocok kalo pake tone up cream trs sunscreen emina ini, krn bikin si tone up creamnya geser. but overall good untuk daily uses remaja seperti akuu🤗",4,
"So far cocok aja sih di kulitku yg oily ini, gak bikin breakout, dan teksturnya lembut gak lengket sama sekali. tp setelah 5 jam pemakaian kok di mukaku udh meleleh kyk minyak goreng, Repurchase? Nooo bgt deh! 😭",3,
"awal beli karna liat review beauty influencer yg kata nya bagus, trus tertarik beli dan coba. eh ternyata cocok sama kulit aku yg rada sensitive ini. alhamdulillah nemu sunscreen yg murce dan gampang dicari 😍. repurchase yass.",5,
aku awalnya beli ini karena liat review di yt yang katanya bagus dan harganya terjangkau.. aku udah beli ini berkali2 karena produk ini cocok di aku.. dia gak lengket dan gak buat muka aku berminyak atau berjerawat.,5,
"Aku biasa pakai merk lain, Pas lagi hype Aku Coba beli. Dan, kesan pertama Aku, wanginya ini loh. masak sekitar 10 menit pemakaian Masih kena Di hidung Aku Dan wanginya bukan selera Aku banget. soal kemampuan uv, kulitku berasa agak kusam dan dark spot makin jelas. jauh performance nya dibanding produk lain YG Aku pake, pdhl harga nya juga paling beda 20-30 ribuan. nope.",2,
"Berawal menonton video YouTube tentang Sunscreen dari akun FD lah yang membuatku tersadar betapa pentingnya itu untuk wajahku. Jadilah aku cari-cari ini dan pakai kurang lebih udah 4 bulanan. Buatku sunscreen ini ringan, wanginya gak begitu menyengat dan enak pas dibalur ke wajah. Walau mukaku tetap berminyak setelah beberapa jam pemakaian, tapi aku gak yakin karena sunscreen ini (bisa jadi karena aktifitas ku, atau pola makan yang salah). Repurchase? Yes banget!",4,
Sunscreen pertama. Awalawal iseng aja beli ini karna ingin punya sunscreen dan karna harganya terjangkau. Dan ternyataaaa bagus beb dan wanginya orange gitu trs cucok lahh buat dipake setiap hari bcs spf30,5,
"make ini udah setahunan dan senyaman itu bgt, gak kayak sun screen biasanya yg kalau dipake lengket. Emina ini bener-bener cepet nyerep malah harganya pas banget dikantong anak sekolahan lagi😍😍😍😍😍",4,
dulu pas lg bingung nyari sunscreen banyak yg nyaranin emina dan biore akhirnya aku coba dulu dr yg harganya cocok sama kantong ak dan alhamdulillah cocok ak pake sampe sekarang... dimuka ada sensasi dinginnya terus ga ninggalin whitecase... pokonya aman dimuka aman dikantong guys 😂😂😂,5,
"pernah nyobain ini, dia nyerap di kulit cepet banget, kaya abis d oles, trus langsung absorbed, mooisturizing, abis itu udah, kaya ga pake apa2 deh rasanya. ringan walaupun teksture nya agak thick. Harganya murah banget utk ukuran segede itu, mengingat ini adalah brand utk remaja, jadi para remaja2 mungkin bisa coba ini. nothing to lose.",4,
"Sun protection yang affordable dan worth banget, selain ringan dipakai,wanginya juga lembut.mirip banget sama sunscreen merk jepang yg spf 50 itu cuma ini lebih sedikit kental. pokoknya worth to buy banget sih ini",5,
Dari segi harga sangat terjangkau. Awalnya gak sengaja kebeli dan untungnya cocok dimuka gak bikin bruntusan yang kaya orang orang pada bilang. Gak lengket dikulit cepet menyerap juga cuman baunya lumayan menyengat kurang suka,5,
"As long as cocok aja dan nggak jerawatan, cuman sayangnya tetep minyakan wajahnya walaupun tidak seberminyak sunscreen nya wardah. Packagingnya lumayan sih untuk harga segitu, nggak mudah pecah dan enak dibawa kemana mana",4,
